,Time,x,y,z,x_pred,y_pred,z_pred
338,3.38,-1.5729885,-2.4150643,14.199785,-1.1412416,-2.4220278,14.03899
339,3.39,-1.5633373,-2.6198907,13.522809,-1.563849,-2.7277784,13.881462
340,3.4,-1.5381935,-2.5046568,13.553862,-1.5693625,-2.9596255,13.240674
341,3.41,-1.7898253,-2.9570723,13.103969,-1.5347394,-2.838132,13.264809
342,3.42,-1.8919767,-2.7593048,12.340497,-1.8039839,-3.3137841,12.863007
343,3.43,-1.9838741,-3.2179632,13.105535,-1.8653898,-3.1142948,12.129066
344,3.44,-2.2498188,-3.3253005,12.058969,-2.0012927,-3.5775757,12.886618
345,3.45,-2.4352362,-3.4990954,12.645351,-2.2427173,-3.7129364,11.901685
346,3.46,-2.6474972,-4.237096,11.571629,-2.4301655,-3.8714879,12.480679
347,3.47,-3.0321674,-4.908089,11.392353,-2.7644813,-4.8333936,11.402751
348,3.48,-2.935665,-5.1132965,10.7533245,-3.1933055,-5.5711174,11.266157
349,3.49,-2.9696767,-5.939443,11.82673,-3.1444936,-5.8282795,10.653642
350,3.5,-3.6822066,-6.246018,11.083294,-3.3064017,-6.734397,11.665452
351,3.51,-3.7680418,-6.6963835,11.686052,-3.9777906,-6.9443555,11.134996
352,3.52,-3.988831,-7.3682785,11.720127,-4.1244283,-7.425099,11.717688
353,3.53,-4.3597865,-7.787849,11.30984,-4.4315825,-8.133846,11.801955
354,3.54,-4.606714,-8.512907,11.5732,-4.8023605,-8.535328,11.50975
355,3.55,-5.194373,-9.11663,10.644035,-5.1265054,-9.295664,11.817011
356,3.56,-5.696185,-9.871399,11.69538,-5.6399474,-9.86424,11.171562
357,3.57,-5.8585496,-10.847713,12.303899,-6.166944,-10.591227,12.284776
358,3.58,-6.4666953,-11.731502,12.394399,-6.4753404,-11.665489,12.876623
359,3.59,-7.011554,-12.678216,12.71567,-7.0881934,-12.551503,13.13378
360,3.6,-7.891638,-13.689982,13.299288,-7.654016,-13.533693,13.593576
361,3.61,-8.404251,-14.681187,14.634676,-8.484443,-14.504252,14.410739
362,3.62,-8.707695,-15.4744425,14.998309,-9.072753,-15.477768,15.778623
363,3.63,-9.627082,-16.30357,16.03352,-9.436648,-16.323147,16.197506
364,3.64,-10.247121,-17.406944,17.885546,-10.284326,-17.044678,17.440773
365,3.65,-11.076654,-18.443626,19.06772,-10.990861,-18.09114,19.316175
366,3.66,-11.944751,-19.20763,19.847942,-11.812523,-19.063267,20.656633
367,3.67,-12.469674,-20.152193,21.36448,-12.596453,-19.739626,21.659426
368,3.68,-13.39961,-20.042957,24.013996,-13.198105,-20.638336,23.19439
369,3.69,-14.013054,-20.302977,26.019264,-13.931588,-20.168512,25.952156
370,3.7,-14.622161,-20.327982,28.624884,-14.470825,-20.258945,27.995287
371,3.71,-15.138919,-20.034313,30.086355,-14.996579,-20.078602,30.546616
372,3.72,-15.665943,-19.322708,32.398228,-15.416932,-19.625162,31.979374
373,3.73,-15.940943,-17.967903,34.882736,-15.8440695,-18.693596,34.13528
374,3.74,-15.935993,-16.49805,36.13413,-16.018795,-17.07133,36.427116
375,3.75,-15.838336,-15.044619,38.47031,-15.8607,-15.387173,37.574444
376,3.76,-15.786145,-13.434908,39.220417,-15.66244,-13.95821,39.460167
377,3.77,-15.3931675,-11.194621,41.119217,-15.470088,-12.335138,39.94414
378,3.78,-14.722756,-8.997057,39.960354,-14.932199,-9.911907,41.391335
379,3.79,-14.536143,-7.500981,40.64243,-14.18933,-7.745965,39.919216
380,3.8,-13.573534,-5.4461045,40.685516,-13.888237,-6.300727,40.33849
381,3.81,-12.818217,-3.8262236,40.868267,-12.86431,-4.4174128,40.080097
382,3.82,-11.931984,-2.390307,39.01294,-12.056879,-2.9485974,40.022415
383,3.83,-10.944584,-0.97968113,39.05517,-11.096836,-1.6540046,38.059963
384,3.84,-9.780342,0.11558601,36.624306,-10.039369,-0.3649831,37.95534
385,3.85,-8.849888,0.5227718,36.509636,-8.841831,0.60919285,35.520103
386,3.86,-7.8251977,1.3852885,36.525528,-7.943302,0.9593868,35.37991
387,3.87,-6.9161677,2.1814923,34.37634,-6.9095163,1.7454004,35.347294
388,3.88,-5.943124,2.418752,33.5468,-5.9818473,2.4470153,33.25255
389,3.89,-5.365517,2.7715526,32.559017,-5.055464,2.6424198,32.493694
390,3.9,-4.653803,2.8190577,31.455584,-4.4979367,2.967587,31.545448
391,3.91,-3.7371888,3.0743263,30.559422,-3.8591428,3.008341,30.509182
392,3.92,-3.3468418,3.099777,29.110857,-3.0322003,3.2601547,29.656078
393,3.93,-2.8493352,3.051366,28.535604,-2.683783,3.2669594,28.25367
394,3.94,-2.1952305,3.0880513,27.650236,-2.2559035,3.2098048,27.686794
395,3.95,-1.6585054,3.0217514,26.907818,-1.683651,3.2368321,26.819782
396,3.96,-1.5603119,2.6552014,25.616098,-1.22193,3.1620634,26.09325
397,3.97,-1.0868459,2.7790596,26.41876,-1.1584563,2.7760906,24.849072
398,3.98,-0.47617218,2.6127899,24.62416,-0.7465033,2.9141588,25.610075
399,3.99,-0.13223818,3.037165,24.1312,-0.22188659,2.7242167,23.86977
400,4.0,-0.18839344,2.3868706,23.374128,0.1115766,3.172174,23.394842
401,4.01,0.2826396,2.8739889,22.853502,0.016045377,2.4808128,22.660988
402,4.02,0.41913995,2.6759546,21.903717,0.46395403,3.0000496,22.158794
403,4.03,0.9361245,2.689763,22.508017,0.57184464,2.7886205,21.24242
404,4.04,0.6975472,2.6743875,21.28811,1.0139208,2.804703,21.809172
405,4.05,1.0842826,2.927713,21.023144,0.8153296,2.7891161,20.646606
406,4.06,1.4795592,2.9074557,19.918472,1.170063,3.0643747,20.389067
407,4.07,1.3221159,2.8895247,19.665348,1.5385833,3.038724,19.328333
408,4.08,1.5041549,3.1676824,19.340889,1.392575,3.0261478,19.082714
409,4.09,1.7685508,3.0948832,18.447702,1.609179,3.320672,18.778524
410,4.1,2.0311787,2.9007263,19.132206,1.8556566,3.2235832,17.932695
411,4.11,1.9026908,3.4127686,18.654543,2.071425,3.0089066,18.586588
412,4.12,2.3002586,3.4921222,18.140532,2.0091925,3.550888,18.146873
413,4.13,2.562588,3.7015777,17.002993,2.390758,3.6100037,17.679384
414,4.14,2.328986,3.634019,17.01676,2.669458,3.804472,16.611523
415,4.15,2.1635113,4.0090303,17.380745,2.4457695,3.7498724,16.61618
416,4.16,2.4975162,4.0963287,15.933467,2.3328607,4.151534,16.964857
417,4.17,2.7274325,4.9246325,16.063023,2.6793501,4.229731,15.59428
418,4.18,3.1558785,5.368637,14.65409,3.0177207,5.225117,15.756463
419,4.19,3.7856557,5.517655,15.913101,3.4783287,5.6938205,14.477474
420,4.2,3.7770114,5.517448,14.56981,4.007564,5.8106008,15.764271
421,4.21,3.8114078,5.920716,14.565752,4.0346036,5.8451314,14.479484
422,4.22,4.0518293,6.6929765,14.264758,4.1430573,6.305542,14.459736
423,4.23,4.190017,7.1465955,14.390107,4.530719,7.233077,14.170517
424,4.24,4.5924597,7.7525864,15.458354,4.705744,7.6998243,14.294855
425,4.25,4.880596,8.248612,14.0588875,5.125851,8.319082,15.361026
426,4.26,5.1032586,8.888997,14.794591,5.4209824,8.957811,14.0480175
427,4.27,5.4724855,9.305861,13.562186,5.7171917,9.650181,14.750493
428,4.28,5.8339357,9.764626,15.122104,5.9231606,10.142954,13.651538
429,4.29,6.580004,10.64617,14.562627,6.316882,10.555947,15.202436
430,4.3,6.967059,11.454703,15.25791,7.0540385,11.331212,15.042349
431,4.31,7.2257915,12.15282,16.276222,7.481467,12.176985,15.760445
432,4.32,7.656908,13.337066,16.906412,7.795113,12.964884,16.679956
433,4.33,8.57543,13.699436,17.475342,8.286227,14.242355,17.301516
434,4.34,9.051094,14.522304,17.869331,9.118549,14.273027,18.378231
435,4.35,9.433603,15.356383,18.715439,9.606152,15.060038,18.931503
436,4.36,10.070794,16.460785,20.40667,10.03998,15.949108,19.793785
437,4.37,10.353359,16.675703,20.86614,10.738994,17.09553,21.482527
438,4.38,11.560403,16.910204,21.98765,11.003761,17.23645,22.018618
439,4.39,12.187527,17.3703,22.800365,12.017608,16.915031,23.68316
440,4.4,12.124298,17.958742,24.708197,12.594921,17.190132,24.706413
441,4.41,13.182222,17.789623,28.381836,12.690025,18.112015,26.166729
442,4.42,13.659087,17.639023,28.983398,13.496991,17.472782,29.818892
443,4.43,13.78479,17.51008,28.718407,13.863748,17.006882,30.612581
444,4.44,13.902324,16.868841,31.673662,13.962213,16.735365,30.492792
445,4.45,14.606848,15.871833,33.117184,14.061674,16.056799,33.01517
446,4.46,14.375908,14.92711,34.683937,14.643778,14.620378,34.580433
447,4.47,14.660737,13.763425,35.087193,14.38395,13.760667,35.84219
448,4.48,14.609117,12.839461,36.666183,14.507843,12.173757,36.18415
449,4.49,14.096733,11.323819,37.542473,14.308592,11.250416,37.4484
450,4.5,13.746393,10.058146,37.275116,13.6137085,9.808142,37.89899
451,4.51,13.300095,8.161249,37.323196,13.217483,8.503341,37.465496
452,4.52,12.489541,7.201383,37.099636,12.689187,6.5607014,37.231915
453,4.53,12.248231,5.927585,37.650856,11.872904,5.912493,36.734745
454,4.54,11.659531,4.210783,37.08389,11.581667,4.6502924,37.06147
455,4.55,10.891264,3.670067,36.014854,10.939003,3.0658207,36.385983
456,4.56,9.901549,2.487157,37.511486,10.16722,2.7852907,35.251896
457,4.57,9.374793,1.6613103,35.737362,9.108317,2.2572284,36.444267
458,4.58,8.511869,1.2047771,35.657707,8.5806875,1.3778367,34.716652
459,4.59,8.012494,0.5627933,33.11025,7.742513,0.9660697,34.605175
460,4.6,6.874409,-0.04625024,32.13555,7.261583,0.2664251,32.140144
461,4.61,6.281221,0.09521386,32.210655,6.166469,-0.30237105,31.159998
462,4.62,5.7577906,-0.44798338,31.585844,5.6247063,-0.094536334,31.213871
463,4.63,5.383528,-0.44853485,30.539307,5.1130624,-0.6535125,30.603569
464,4.64,4.6523285,-0.5548194,29.29201,4.778112,-0.6414056,29.591177
465,4.65,3.9472935,-0.47293076,29.416328,4.1087575,-0.7174821,28.379482
466,4.66,4.0697203,-0.49235615,28.419315,3.4613187,-0.5647106,28.48671
467,4.67,3.2365074,-1.092981,26.614979,3.5835238,-0.6153033,27.530586
468,4.68,3.0070593,-0.4448134,26.189661,2.7942638,-1.2322843,25.781254
469,4.69,2.5873992,-0.518339,24.847168,2.6274679,-0.51348114,25.369007
470,4.7,2.3090336,-0.20289283,25.436083,2.245548,-0.58344936,24.070751
471,4.71,2.1669362,-0.26264638,24.01366,1.9968038,-0.20544985,24.631315
472,4.72,1.9516772,-0.2641769,24.064804,1.8771362,-0.28496912,23.261765
473,4.73,1.673434,0.028866023,22.628336,1.674454,-0.26778463,23.306644
474,4.74,1.4566312,-0.16389765,22.347193,1.4491625,0.048490733,21.921162
475,4.75,1.215064,-0.06535601,21.780798,1.2371941,-0.14885238,21.646599
476,4.76,1.2882628,-0.08622721,20.449938,1.0282001,-0.03507927,21.10088
477,4.77,1.1596419,-0.23568556,20.861824,1.1072242,-0.08506563,19.8204
478,4.78,0.8436513,0.34775558,20.065105,0.9777406,-0.23379043,20.21732
479,4.79,0.78475696,0.28096294,19.856064,0.7547448,0.38367364,19.458735
480,4.8,0.8578757,0.15995686,18.40871,0.6996575,0.31270334,19.25917
481,4.81,0.9727642,0.3299481,18.59708,0.76411587,0.16671106,17.864979
482,4.82,0.8785555,0.5090393,18.539957,0.8755513,0.34636685,18.043343
483,4.83,0.79860467,0.44989637,17.033731,0.8121446,0.5290642,17.989904
484,4.84,0.71040446,0.93312246,17.867413,0.7501808,0.44925556,16.54266
485,4.85,0.7647163,0.42064765,17.312944,0.708859,0.9468374,17.345592
486,4.86,0.59536755,0.6946982,15.566685,0.7161308,0.42296192,16.812187
487,4.87,0.80306345,0.847706,16.342419,0.60659367,0.6738219,15.135285
488,4.88,0.938107,0.90653616,15.725913,0.7924264,0.8395126,15.87646
489,4.89,0.79679805,0.9397949,15.425103,0.9177969,0.89277625,15.280821
490,4.9,0.80838937,1.3850731,14.702496,0.8007973,0.92854,14.996812
491,4.91,0.81839466,1.2214035,14.082373,0.85095483,1.4099697,14.313763
492,4.92,0.85371655,1.0258832,13.9902525,0.850571,1.2345243,13.7166
493,4.93,0.8356314,1.1979158,14.181888,0.8659952,1.0239732,13.623661
494,4.94,0.9838245,1.4416071,12.708115,0.8628853,1.2091057,13.810991
495,4.95,0.76704156,1.5084453,13.268969,1.0194432,1.4749501,12.4016285
496,4.96,0.922561,1.899601,11.890103,0.8345466,1.5451941,12.94491
497,4.97,1.1078717,2.017098,11.906822,1.0299809,1.9716825,11.62648
498,4.98,1.0952969,2.067333,12.11948,1.2094588,2.093451,11.644192
499,4.99,1.1168034,2.3819177,11.637199,1.2005401,2.1481037,11.848129
500,5.0,1.5316654,2.5353014,11.739856,1.2574298,2.4755912,11.401154
501,5.01,1.5577387,2.2566497,11.295354,1.6555343,2.6127567,11.5225525
502,5.02,1.723822,2.7488506,10.988984,1.655743,2.316628,11.090265
503,5.03,1.7551479,2.986357,10.509877,1.8708822,2.8239987,10.812983
504,5.04,2.0035224,3.4087067,10.969254,1.9585899,3.1465402,10.365317
505,5.05,2.1821632,4.052857,9.8717985,2.241558,3.6350348,10.834051
506,5.06,2.1930997,4.2508774,9.818096,2.5118651,4.4298177,9.766288
507,5.07,2.528795,4.219193,9.720194,2.553728,4.666651,9.695904
508,5.08,2.5783498,4.814051,9.315535,2.8414445,4.624068,9.660969
509,5.09,3.0246496,5.075358,10.538786,3.0259566,5.3682036,9.227935
510,5.1,3.4335272,5.5356007,9.604259,3.4028428,5.568195,10.49048
511,5.11,3.5909445,6.3793554,9.338446,3.7634916,6.1297293,9.647985
512,5.12,3.7754345,6.83164,8.81621,3.9681468,7.094536,9.345684
513,5.13,4.3491673,7.73259,9.864255,4.134994,7.6507382,8.843787
514,5.14,4.574395,8.123883,9.669477,4.7318425,8.566473,9.960169
515,5.15,4.8646564,9.46466,9.558781,4.957452,8.94993,9.855193
516,5.16,5.4650006,10.068341,10.48903,5.3175344,10.411709,9.72407
517,5.17,5.70377,10.883815,10.495497,5.924638,10.94396,10.82546
518,5.18,6.168869,11.900438,9.665753,6.197617,11.803837,10.859378
519,5.19,6.932907,12.609069,11.887499,6.6983,12.882778,10.246418
520,5.2,7.427853,14.040765,12.102011,7.480009,13.479851,12.584386
521,5.21,8.249982,14.942847,12.6315975,8.051944,14.98776,12.914118
522,5.22,8.963512,16.227146,13.324729,8.891524,15.846691,13.74333
523,5.23,9.604705,17.049623,15.462609,9.649694,17.13692,14.622358
524,5.24,10.466984,18.351685,16.585218,10.325798,17.884037,16.798431
525,5.25,11.366913,19.420883,18.15042,11.233312,19.155869,18.150991
526,5.26,12.066533,20.155375,19.931602,12.15399,20.105085,19.98963
527,5.27,12.77326,21.044893,21.330772,12.854403,20.694527,21.95458
528,5.28,13.604558,21.35111,23.99872,13.572424,21.49168,23.5188
529,5.29,14.167509,21.654829,26.869642,14.28147,21.451826,26.266842
530,5.3,15.057146,21.219313,28.834631,14.824162,21.72624,28.920753
531,5.31,15.732219,21.277819,31.585794,15.542268,20.81796,31.1218
532,5.32,16.08128,19.999104,34.36067,16.124756,20.65305,33.804195
533,5.33,16.500187,18.71601,34.88345,16.201836,18.879631,36.302074
534,5.34,16.550674,16.933516,37.748955,16.44439,17.02994,37.027424
535,5.35,16.677364,15.146046,39.936485,16.494612,15.123658,39.3733
536,5.36,16.074003,12.90082,39.82376,16.447065,13.205736,41.1256
537,5.37,16.168251,10.693957,41.418823,15.617921,10.772372,40.641094
538,5.38,15.410082,8.693479,41.58615,15.542224,8.313021,41.875042
539,5.39,14.358886,6.5072765,42.11035,14.691988,6.453516,41.635616
540,5.4,13.488252,4.609154,41.19836,13.546524,4.591674,41.59152
541,5.41,12.588207,2.7327569,40.232018,12.659876,2.9634137,40.526012
542,5.42,11.9093275,1.0517354,40.294464,11.735679,1.2498426,39.453453
543,5.43,10.82105,-0.16136089,38.40738,10.97032,-0.2658601,39.398373
544,5.44,9.536633,-1.1287397,38.591026,9.8503,-1.2835097,37.475155
545,5.45,8.632752,-1.998119,36.74134,8.489462,-1.5927081,37.422756
546,5.46,7.3477955,-2.8731205,35.330616,7.5814185,-2.450165,35.6151
547,5.47,6.6079144,-3.313304,34.076584,6.3127527,-3.259398,34.238518
548,5.48,5.566658,-3.5367892,32.9409,5.590198,-3.675686,33.01997
549,5.49,4.89583,-3.8652966,31.826483,4.614803,-3.847719,31.907627
550,5.5,3.8923666,-3.736321,31.203953,3.9690294,-4.160627,30.824228
551,5.51,2.989131,-3.673224,29.778828,3.0513067,-3.957284,30.203663
552,5.52,2.3985655,-4.2531505,28.77814,2.223648,-3.8637848,28.814426
553,5.53,1.5632577,-4.092337,28.81984,1.602855,-4.4777546,27.844658
554,5.54,1.382498,-3.7835429,28.394535,0.8478778,-4.2588224,27.880743
555,5.55,0.98245955,-3.8545723,27.17288,0.7280956,-3.9243708,27.473288
556,5.56,0.2384373,-3.7762935,27.114079,0.3823312,-4.0294447,26.307098
557,5.57,-0.16961315,-3.6048121,25.257168,-0.2702877,-3.9175737,26.271488
558,5.58,-0.3559654,-3.7522516,24.330519,-0.5868849,-3.7724798,24.491697
559,5.59,-0.8230721,-3.5568664,25.356024,-0.75532025,-3.9607754,23.604206
560,5.6,-0.89825433,-3.501404,24.173506,-1.1646032,-3.6925192,24.605663
561,5.61,-1.0807674,-3.6923325,22.618174,-1.2078202,-3.6666665,23.46719
562,5.62,-1.2953613,-3.6629884,21.800642,-1.3683271,-3.9242206,21.973534
563,5.63,-1.5457566,-3.976713,22.614567,-1.5411866,-3.9051347,21.195889
564,5.64,-1.934882,-3.6509633,21.918573,-1.8064561,-4.2097464,21.998083
565,5.65,-1.8529621,-3.9740634,20.573397,-2.114551,-3.849218,21.339708
566,5.66,-2.14465,-4.115098,19.90457,-2.056859,-4.236574,20.056416
567,5.67,-2.674458,-4.169409,20.963224,-2.3258746,-4.384438,19.434797
568,5.68,-2.5293999,-4.421015,19.903482,-2.8200767,-4.3888345,20.475792
569,5.69,-2.8181193,-4.474633,19.493015,-2.7038617,-4.6886363,19.463083
570,5.7,-2.6450222,-4.410476,19.209328,-2.9611526,-4.737296,19.08704
571,5.71,-3.1285107,-4.998219,18.226194,-2.7976356,-4.685154,18.80383
572,5.72,-3.3436167,-5.2911077,18.12004,-3.2608886,-5.290987,17.921997
573,5.73,-3.4024525,-5.3577824,18.333689,-3.4755096,-5.5877647,17.847164
574,5.74,-3.6827848,-5.8440156,18.04193,-3.537158,-5.6506014,18.057472
575,5.75,-4.0458465,-6.0187917,17.16226,-3.8547695,-6.187874,17.806301
576,5.76,-4.285163,-6.574597,18.058376,-4.2331057,-6.4298606,16.985207
577,5.77,-4.5455813,-6.898374,16.712038,-4.5250006,-7.0121617,17.86464
578,5.78,-4.6097903,-7.4004364,17.285763,-4.807862,-7.445575,16.582655
579,5.79,-5.2838597,-7.8241253,17.610657,-4.9294753,-7.9866056,17.132477
580,5.8,-5.516661,-8.320572,16.985437,-5.561147,-8.312337,17.580864
581,5.81,-5.5470104,-8.645639,17.594852,-5.835359,-8.840166,17.055355
582,5.82,-5.850889,-9.377101,17.57897,-5.908909,-9.190591,17.632385
583,5.83,-6.4616117,-9.960103,17.282763,-6.282871,-9.946304,17.694775
584,5.84,-6.814449,-10.678666,17.011528,-6.8741927,-10.460535,17.586514
585,5.85,-7.116388,-11.06277,17.141554,-7.2819,-11.1908045,17.428822
586,5.86,-7.7195425,-11.992047,18.013596,-7.5908084,-11.551499,17.630613
587,5.87,-8.040752,-12.194054,18.526335,-8.23357,-12.451241,18.602097
588,5.88,-8.406082,-13.289449,18.402071,-8.524304,-12.597485,19.167143
589,5.89,-8.985837,-13.790887,20.051775,-8.931626,-13.729345,19.234573
590,5.9,-9.136709,-14.083511,19.855433,-9.51576,-14.154336,20.882286
591,5.91,-9.813144,-14.961618,20.84514,-9.654246,-14.440815,20.77937
592,5.92,-10.416367,-15.216404,21.649141,-10.3224125,-15.256546,21.909098
593,5.93,-10.831881,-15.864112,22.692656,-10.8426285,-15.389616,22.828875
594,5.94,-11.2185135,-15.830221,24.156063,-11.292285,-16.016777,23.90142
595,5.95,-11.775026,-16.093061,26.31871,-11.652743,-15.890034,25.298515
596,5.96,-12.344321,-16.256866,25.698225,-12.211182,-16.056692,27.376186
597,5.97,-12.716473,-16.13981,27.705902,-12.619404,-16.0839,27.049057
598,5.98,-12.824152,-16.29128,29.372068,-12.980138,-15.856378,28.927013
599,5.99,-12.89996,-15.295454,30.885195,-13.126651,-15.987034,30.489311
600,6.0,-13.357332,-14.665575,32.507954,-13.100105,-14.820304,31.900452
601,6.01,-13.359954,-14.437765,33.362293,-13.434332,-13.974441,33.5192
602,6.02,-13.5106535,-13.368035,35.08274,-13.425382,-13.70373,34.30657
603,6.03,-13.81455,-12.268139,34.513744,-13.479361,-12.645651,35.745373
604,6.04,-13.510481,-11.315531,35.40382,-13.593513,-11.456968,35.172413
605,6.05,-13.175437,-10.040364,35.586067,-13.229055,-10.430552,35.851513
606,6.06,-12.563643,-8.993927,36.58842,-12.789868,-9.056706,35.865307
607,6.07,-12.445862,-7.981847,35.727894,-12.210444,-8.093294,36.56925
608,6.08,-11.757362,-6.7214866,35.837173,-12.007198,-7.041135,35.62054
609,6.09,-11.465293,-5.62724,36.544746,-11.299814,-5.861248,35.527264
610,6.1,-10.64695,-5.0462008,35.134403,-10.962113,-4.822785,36.052444
611,6.11,-10.071218,-4.1511364,34.721867,-10.166924,-4.353904,34.600094
612,6.12,-9.589804,-3.325694,34.91168,-9.572932,-3.5586567,34.071896
613,6.13,-9.005928,-2.510663,33.37714,-9.0576515,-2.8072562,34.150864
614,6.14,-8.362846,-2.2646363,33.597313,-8.422357,-2.0664973,32.590565
615,6.15,-7.7433424,-1.5905192,32.79789,-7.81562,-1.8726315,32.772907
616,6.16,-7.314897,-1.0516243,31.370289,-7.1722493,-1.2630625,31.935242
617,6.17,-6.4013734,-1.1747575,30.903387,-6.7083807,-0.7697749,30.511341
618,6.18,-6.1122513,-1.1749891,31.030794,-5.8865204,-0.9288368,30.092821
619,6.19,-5.571682,-0.51900196,29.955294,-5.628984,-0.92795515,30.207047
620,6.2,-5.1492715,-1.0412344,28.731064,-5.0391693,-0.2872348,29.147106
621,6.21,-4.82246,-1.0787498,28.48981,-4.7292857,-0.8515744,27.962305
622,6.22,-4.2335606,-0.82129633,28.068752,-4.4406295,-0.8976245,27.720848
623,6.23,-4.3631268,-0.9386434,27.32956,-3.8721914,-0.64856887,27.294806
624,6.24,-3.7887337,-0.8165183,25.154137,-3.9996104,-0.784806,26.588192
625,6.25,-3.6866744,-1.1287091,25.57039,-3.450201,-0.71487236,24.474712
626,6.26,-3.192162,-1.0120542,25.1726,-3.4087498,-1.0243561,24.876553
627,6.27,-2.9428291,-0.7190763,24.649109,-2.9458857,-0.91783047,24.477468
628,6.28,-2.8242545,-1.5315275,24.162018,-2.6750455,-0.63273406,23.962288
629,6.29,-2.5270915,-1.4288344,22.767237,-2.6860552,-1.4739957,23.499977
630,6.3,-2.8071105,-1.6813027,22.101469,-2.3937716,-1.4038069,22.14669
631,6.31,-2.6615093,-1.4871056,22.224812,-2.6764674,-1.6752388,21.516916
632,6.32,-2.233815,-1.9084294,21.169443,-2.5183136,-1.4751158,21.628977
633,6.33,-2.1009977,-1.9607581,20.174974,-2.1799717,-1.9579637,20.602922
634,6.34,-2.507474,-2.1206973,20.3081,-2.0560417,-2.0479944,19.640747
635,6.35,-2.3801134,-2.248516,19.555424,-2.4460938,-2.2014022,19.783295
636,6.36,-2.3162172,-2.4866204,18.863605,-2.338598,-2.366883,19.054703
637,6.37,-2.4645653,-2.7653015,19.533442,-2.2995725,-2.641942,18.392872
638,6.38,-2.3958092,-2.7992294,18.444717,-2.4705346,-2.9152298,19.051102
639,6.39,-2.4729404,-3.0082104,18.640299,-2.3980117,-2.9841168,18.004663
640,6.4,-2.7293231,-3.251047,17.8699,-2.4911032,-3.2009535,18.202446
641,6.41,-2.6672144,-3.42478,17.912895,-2.7363846,-3.4676619,17.483685
642,6.42,-2.7679431,-4.0479107,16.67237,-2.6986532,-3.659018,17.52721
643,6.43,-2.4805188,-4.1184783,16.377092,-2.829883,-4.340889,16.372768
644,6.44,-2.5987751,-4.192908,16.244019,-2.5774012,-4.437357,16.079025
645,6.45,-3.199954,-4.6282773,16.533659,-2.686277,-4.5108194,15.962284
646,6.46,-3.063061,-5.3782425,15.704346,-3.2614877,-4.9273725,16.293114
647,6.47,-3.356333,-5.236326,14.934114,-3.256925,-5.861056,15.45534
648,6.48,-3.3235168,-5.5735264,15.11322,-3.5170617,-5.7245455,14.743156
649,6.49,-3.9351623,-6.113926,14.834565,-3.5412834,-6.1287055,14.889837
650,6.5,-3.9638324,-6.6855783,14.536019,-4.162434,-6.7109694,14.690196
651,6.51,-4.2362876,-6.802796,13.729398,-4.2551284,-7.341093,14.41561
652,6.52,-4.548032,-7.4450326,13.926647,-4.510759,-7.4288664,13.728444
653,6.53,-5.054773,-8.182146,14.395126,-4.884141,-8.082768,13.987057
654,6.54,-5.2087374,-8.38835,14.886454,-5.4327927,-8.802617,14.542686
655,6.55,-5.608828,-9.283205,14.989751,-5.5929837,-8.997358,15.036491
656,6.56,-6.14438,-10.012903,14.477012,-6.070294,-9.916452,15.233887
657,6.57,-6.445687,-10.583604,15.745098,-6.616858,-10.61307,14.914791
658,6.58,-6.869281,-11.14907,17.289112,-6.96858,-11.181594,16.155672
659,6.59,-7.181574,-11.777548,15.7520075,-7.4088693,-11.709772,17.696127
660,6.6,-7.6611032,-13.239941,16.488659,-7.686833,-12.334236,16.450933
661,6.61,-8.186916,-13.510253,17.240948,-8.318158,-13.899865,17.252157
662,6.62,-8.737278,-14.497082,17.49048,-8.770188,-14.059653,18.117626
663,6.63,-9.633404,-15.026575,18.413923,-9.359743,-15.063402,18.511078
664,6.64,-9.97736,-15.634383,20.906345,-10.135407,-15.427713,19.65437
665,6.65,-10.682624,-16.50423,21.37278,-10.548732,-15.981884,22.031628
666,6.66,-10.759087,-17.364973,22.284119,-11.234487,-16.803398,22.68619
667,6.67,-12.010921,-17.651855,23.453444,-11.463584,-17.765022,23.52047
668,6.68,-12.449991,-17.799173,25.558062,-12.46503,-17.7468,25.01657
669,6.69,-12.751272,-17.668318,27.010965,-12.896468,-17.787182,27.025618
670,6.7,-13.163277,-17.811739,28.137793,-13.180949,-17.574207,28.379023
671,6.71,-13.900302,-17.61959,29.605446,-13.564797,-17.636526,29.502716
672,6.72,-13.752811,-17.152933,30.953268,-14.165044,-17.227436,31.027964
673,6.73,-14.154386,-16.158781,33.248623,-14.03218,-16.723057,32.203156
674,6.74,-14.496483,-15.092046,33.456757,-14.291113,-15.470109,34.424335
675,6.75,-14.3261595,-14.178365,35.70812,-14.442903,-14.168177,34.70958
676,6.76,-14.41862,-12.900649,35.767284,-14.246203,-13.301124,36.574738
677,6.77,-14.035863,-11.151801,36.775623,-14.1945,-12.0186405,36.491207
678,6.78,-13.888467,-10.188623,37.90851,-13.664693,-10.121139,37.20119
679,6.79,-13.1907215,-8.691002,38.36989,-13.485177,-9.105865,38.110634
680,6.8,-12.773598,-7.1761804,37.425957,-12.765393,-7.667636,38.249973
681,6.81,-12.349922,-5.6662846,37.18748,-12.258628,-6.1892595,37.145756
682,6.82,-11.783113,-4.592204,37.176186,-11.751043,-4.758029,36.7167
683,6.83,-10.859335,-3.817021,37.012913,-11.155547,-3.791325,36.54901
684,6.84,-10.24534,-2.2551656,35.7785,-10.272834,-3.1542816,36.251884
685,6.85,-9.331334,-1.7921828,35.922268,-9.530545,-1.6944885,34.900448
