,Time,x,y,z,x_pred,y_pred,z_pred
340,3.4,0.50419265,0.38929546,18.43561,0.5678312,0.47840747,18.607542
341,3.41,0.4879707,0.26120496,17.726242,0.5585329,0.38913187,17.941565
342,3.42,0.4420111,0.1100506,17.008955,0.5191882,0.273856,17.25277
343,3.43,0.370104,-0.061682947,16.300169,0.45274764,0.13395938,16.555008
344,3.44,0.2762269,-0.2502319,15.617339,0.36566585,-0.033877045,15.857101
345,3.45,0.164469,-0.45083702,14.977589,0.26376396,-0.22041407,15.169231
346,3.46,0.03895354,-0.65808743,14.396298,0.14071125,-0.42895225,14.530145
347,3.47,-0.09624148,-0.866295,13.88582,0.010831416,-0.65056264,13.9573145
348,3.48,-0.2371628,-1.069869,13.454408,-0.115391195,-0.86507285,13.4547205
349,3.49,-0.38006043,-1.2636647,13.105465,-0.24787778,-1.0768309,13.031977
350,3.5,-0.52146417,-1.4432791,12.837194,-0.3829791,-1.280412,12.692277
351,3.51,-0.6582565,-1.6052808,12.642683,-0.51812476,-1.4735001,12.434102
352,3.52,-0.78774047,-1.7473577,12.510415,-0.65338117,-1.6592478,12.252046
353,3.53,-0.9077018,-1.8683852,12.425185,-0.781946,-1.8253881,12.132251
354,3.54,-1.0164629,-1.9684134,12.369328,-0.9007896,-1.9691888,12.058988
355,3.55,-1.1129278,-2.048587,12.324162,-1.0080991,-2.0902925,12.014423
356,3.56,-1.1966177,-2.1110134,12.271516,-1.1026626,-2.1895218,11.979745
357,3.57,-1.2676935,-2.1585977,12.19521,-1.1839268,-2.268767,11.936684
358,3.58,-1.3269675,-2.1948647,12.082348,-1.2512388,-2.3290167,11.871495
359,3.59,-1.3758999,-2.2237916,11.92431,-1.30622,-2.3749256,11.770253
360,3.6,-1.4165833,-2.2496643,11.717369,-1.3546746,-2.4127216,11.622191
361,3.61,-1.4517103,-2.2769756,11.462851,-1.4081867,-2.4494345,11.422849
362,3.62,-1.4845287,-2.3103712,11.166856,-1.4575653,-2.4865432,11.175292
363,3.63,-1.5187802,-2.3546436,10.839559,-1.504977,-2.5297356,10.885495
364,3.64,-1.5586272,-2.4147716,10.494156,-1.5532961,-2.585195,10.564157
365,3.65,-1.6085643,-2.4959903,10.145582,-1.6094873,-2.6641104,10.2183075
366,3.66,-1.6733192,-2.603878,9.809113,-1.6863947,-2.7940729,9.846036
367,3.67,-1.757743,-2.7444358,9.499004,-1.77245,-2.9566865,9.488529
368,3.68,-1.8666915,-2.9241357,9.227301,-1.8717995,-3.147789,9.175423
369,3.69,-2.0049005,-3.1499205,9.002948,-1.9966462,-3.3817909,8.905254
370,3.7,-2.1768565,-3.4291255,8.831289,-2.1637225,-3.6704462,8.6847925
371,3.71,-2.3866684,-3.7693155,8.714019,-2.366747,-4.013335,8.526584
372,3.72,-2.6379368,-4.1780195,8.649595,-2.6022964,-4.4128957,8.426903
373,3.73,-2.9336329,-4.6623707,8.634077,-2.8731794,-4.8765388,8.379896
374,3.74,-3.2759805,-5.2286506,8.662305,-3.226284,-5.458939,8.380778
375,3.75,-3.666353,-5.8817635,8.729309,-3.6754262,-6.163911,8.415578
376,3.76,-4.105181,-6.624663,8.831794,-4.129701,-6.894525,8.518735
377,3.77,-4.591879,-7.4577627,8.969535,-4.598663,-7.7028394,8.704921
378,3.78,-5.1247873,-8.37838,9.146531,-5.1051917,-8.601405,8.950593
379,3.79,-5.7011414,-9.380244,9.371765,-5.6765,-9.510619,9.276147
380,3.8,-6.317059,-10.45312,9.659457,-6.27156,-10.470335,9.671917
381,3.81,-6.967554,-11.582588,10.028739,-6.9217734,-11.522813,10.130902
382,3.82,-7.646574,-12.750012,10.502737,-7.6050444,-12.629578,10.679313
383,3.83,-8.347067,-13.932721,11.107087,-8.311766,-13.772722,11.338044
384,3.84,-9.0610695,-15.1044235,11.867985,-9.035906,-14.924798,12.129338
385,3.85,-9.779819,-16.235851,12.8099,-9.76782,-16.058243,13.0756035
386,3.86,-10.493893,-17.295624,13.953143,-10.493132,-17.141104,14.200633
387,3.87,-11.193362,-18.251303,15.311469,-11.201738,-18.141323,15.519635
388,3.88,-11.867968,-19.0706,16.889944,-11.881732,-19.025526,17.04254
389,3.89,-12.507308,-19.722683,18.683258,-12.521283,-19.76092,18.770641
390,3.9,-13.101036,-20.179512,20.674648,-13.107547,-20.292664,20.682673
391,3.91,-13.639069,-20.417152,22.835585,-13.63789,-20.559965,22.73786
392,3.92,-14.111789,-20.416985,25.126242,-14.108816,-20.586843,24.873573
393,3.93,-14.510252,-20.166737,27.4968,-14.578195,-20.489948,27.022295
394,3.94,-14.826383,-19.661297,29.889507,-14.918102,-20.043732,29.292818
395,3.95,-15.053159,-18.903227,32.24136,-15.088722,-19.243078,31.653803
396,3.96,-15.184774,-17.902966,34.48726,-15.232594,-18.193102,33.82655
397,3.97,-15.216793,-16.678677,36.563416,-15.1912985,-16.94951,35.93339
398,3.98,-15.146259,-15.255755,38.410755,-15.121983,-15.676349,37.794243
399,3.99,-14.971799,-13.665992,39.978107,-15.024122,-14.224109,39.352757
400,4.0,-14.693672,-11.946438,41.22494,-14.627365,-12.417655,40.723248
401,4.01,-14.313806,-10.138021,42.123444,-14.282071,-10.671895,41.70408
402,4.02,-13.835779,-8.283973,42.659836,-13.837021,-8.8433485,42.32992
403,4.03,-13.264786,-6.4281397,42.83479,-13.275351,-6.926855,42.625057
404,4.04,-12.607547,-4.6132717,42.662968,-12.623758,-5.121079,42.533245
405,4.05,-11.872205,-2.8793662,42.171734,-11.875734,-3.385772,42.154057
406,4.06,-11.06817,-1.2621498,41.399128,-11.1452055,-1.7572743,41.4972
407,4.07,-10.205946,0.2082257,40.391262,-10.31269,-0.22354856,40.594692
408,4.08,-9.296933,1.5082103,39.19937,-9.409174,1.1632336,39.482674
409,4.09,-8.353196,2.6215558,37.876717,-8.503666,2.3589494,38.211613
410,4.1,-7.387229,3.539661,36.475567,-7.5249023,3.2790916,36.83506
411,4.11,-6.4116983,4.26155,35.044476,-6.527933,4.0622897,35.346584
412,4.12,-5.439189,4.793494,33.62603,-5.5149446,4.714015,33.860676
413,4.13,-4.481941,5.1483083,32.255196,-4.568121,5.1246953,32.446938
414,4.14,-3.5516024,5.3443627,30.958357,-3.6642427,5.324845,31.108585
415,4.15,-2.6589835,5.4043813,29.75304,-2.7870965,5.363476,29.849255
416,4.16,-1.8138378,5.3540893,28.64831,-1.9503427,5.300196,28.694126
417,4.17,-1.024662,5.220795,27.645731,-1.1686504,5.243223,27.67473
418,4.18,-0.29852435,5.031985,26.740782,-0.44590396,5.128969,26.757921
419,4.19,0.35907406,4.814007,25.924536,0.21277696,4.9624114,25.933153
420,4.2,0.94430196,4.590914,25.185457,0.8185876,4.7811623,25.174961
421,4.21,1.4550626,4.3835254,24.511148,1.3662362,4.605066,24.476377
422,4.22,1.8910178,4.208744,23.889864,1.8429384,4.4382915,23.838217
423,4.23,2.2535706,4.079162,23.311724,2.2395158,4.285453,23.260002
424,4.24,2.545808,4.002954,22.769499,2.5821404,4.155391,22.71083
425,4.25,2.772404,3.9840522,22.258957,2.8233337,4.0957804,22.199093
426,4.26,2.9394832,4.0225687,21.778803,3.0090213,4.089381,21.718128
427,4.27,3.0544543,4.1154265,21.330212,3.147338,4.1398506,21.266306
428,4.28,3.1258101,4.257144,20.916122,3.249364,4.245576,20.839216
429,4.29,3.162903,4.440701,20.540329,3.3226225,4.3988814,20.443129
430,4.3,3.1757019,4.6584315,20.206547,3.3735476,4.5944977,20.083307
431,4.31,3.1745334,4.9028745,19.91757,3.4092276,4.822664,19.764528
432,4.32,3.1698177,5.1675134,19.6746,3.4373305,5.0763083,19.489616
433,4.33,3.1718013,5.4473696,19.476858,3.466466,5.3528786,19.258356
434,4.34,3.1902962,5.7393994,19.321505,3.500895,5.6587176,19.069029
435,4.35,3.234432,6.042677,19.203905,3.543802,5.9777775,18.933882
436,4.36,3.3124247,6.3583536,19.118174,3.6080418,6.3060656,18.838232
437,4.37,3.4313703,6.689406,19.057953,3.6987681,6.643164,18.778173
438,4.38,3.5970669,7.040195,19.017344,3.8226259,7.004539,18.740313
439,4.39,3.8138707,7.415872,18.991844,3.9821243,7.385127,18.734161
440,4.4,4.084588,7.821688,18.979221,4.199489,7.7996774,18.752577
441,4.41,4.4104075,8.262251,18.980173,4.472263,8.213301,18.802876
442,4.42,4.790871,8.740798,18.998714,4.8085217,8.6259165,18.889399
443,4.43,5.2238903,9.258542,19.042198,5.2049327,9.05142,19.014395
444,4.44,5.705799,9.81413,19.120987,5.6596675,9.593182,19.114294
445,4.45,6.231448,10.403276,19.24774,6.1356053,10.155692,19.27717
446,4.46,6.7943363,11.018591,19.436405,6.639342,10.785546,19.49373
447,4.47,7.386773,11.649623,19.700972,7.2022443,11.504578,19.737635
448,4.48,8.000071,12.283126,20.054121,7.8276544,12.170402,20.108046
449,4.49,8.624762,12.903526,20.505873,8.456491,12.827959,20.570467
450,4.5,9.250829,13.493572,21.062374,9.031967,13.396192,21.169565
451,4.51,9.867956,14.035128,21.724953,9.603668,13.92113,21.870768
452,4.52,10.465775,14.510055,22.48951,10.212345,14.35281,22.633902
453,4.53,11.034115,14.90113,23.346354,10.803877,14.688989,23.494276
454,4.54,11.563251,15.192947,24.280455,11.357035,14.941472,24.435886
455,4.55,12.044125,15.372735,25.272158,11.86185,15.096486,25.441204
456,4.56,12.468565,15.431044,26.29827,12.3093815,15.142977,26.488401
457,4.57,12.829462,15.362266,27.333426,12.688683,15.081889,27.55079
458,4.58,13.120933,15.164944,28.351645,12.993587,14.893092,28.60185
459,4.59,13.338442,14.84186,29.327908,13.237099,14.564656,29.61135
460,4.6,13.478893,14.399893,30.239653,13.379751,14.091003,30.563246
461,4.61,13.540677,13.849663,31.068024,13.4411,13.5087185,31.431707
462,4.62,13.523693,13.204983,31.798792,13.468385,12.881573,32.17294
463,4.63,13.4293165,12.482148,32.422867,13.402024,12.15101,32.801746
464,4.64,13.26035,11.699132,32.936348,13.255115,11.40288,33.2624
465,4.65,13.020921,10.874702,33.34015,13.039865,10.602005,33.593845
466,4.66,12.716364,10.027558,33.639225,12.739095,9.714215,33.88149
467,4.67,12.353063,9.175502,33.841465,12.347291,8.819188,34.07837
468,4.68,11.938283,8.334718,33.956448,11.941679,8.002504,34.125427
469,4.69,11.479977,7.5191956,33.994072,11.505196,7.209341,34.11378
470,4.7,10.986577,6.740321,33.963326,11.022272,6.467677,34.029453
471,4.71,10.466794,6.006661,33.871212,10.51869,5.7954264,33.861305
472,4.72,9.929402,5.32394,33.722042,9.991562,5.1728506,33.63361
473,4.73,9.383035,4.695207,33.517067,9.446719,4.5969687,33.35601
474,4.74,8.83599,4.1211634,33.254562,8.895912,4.0855246,33.02909
475,4.75,8.296059,3.600622,32.93036,8.345838,3.621538,32.66946
476,4.76,7.77036,3.1310592,32.538666,7.8226647,3.1340797,32.296074
477,4.77,7.2652135,2.7092078,32.073254,7.312041,2.689902,31.881807
478,4.78,6.7860336,2.331648,31.528728,6.811875,2.363423,31.370615
479,4.79,6.337252,1.9953462,30.901846,6.3186555,2.0855188,30.79581
480,4.8,5.9222765,1.6981008,30.192698,5.8603735,1.8451153,30.144594
481,4.81,5.5434756,1.4388629,29.405624,5.4404397,1.6318697,29.418257
482,4.82,5.2021995,1.2179062,28.549747,5.058251,1.4394306,28.624775
483,4.83,4.898826,1.0368372,27.639057,4.7104096,1.2604767,27.779171
484,4.84,4.6328373,0.89844626,26.691998,4.41092,1.1192869,26.883875
485,4.85,4.4029193,0.80641377,25.730583,4.1570816,1.0170108,25.95567
486,4.86,4.2070804,0.76489794,24.779095,3.943602,0.9522377,25.012884
487,4.87,4.042791,0.77803916,23.862465,3.7694612,0.92886984,24.078318
488,4.88,3.9071279,0.8494232,23.004494,3.6282248,0.95843494,23.17935
489,4.89,3.7969308,0.9815503,22.226034,3.516545,1.0465869,22.33941
490,4.9,3.7089572,1.1753552,21.543356,3.4317658,1.1971227,21.578688
491,4.91,3.640035,1.4298238,20.96679,3.3828979,1.4134241,20.917234
492,4.92,3.587204,1.7417405,20.49985,3.3482523,1.6766661,20.374697
493,4.93,3.5478475,2.1055968,20.13887,3.3311596,2.0097678,19.942404
494,4.94,3.5198033,2.5136752,19.873266,3.3206048,2.4093206,19.607334
495,4.95,3.501455,2.9563115,19.686367,3.3419075,2.8453841,19.35841
496,4.96,3.4918003,3.4223275,19.556799,3.4065824,3.252634,19.188328
497,4.97,3.4904897,3.8996072,19.460312,3.47264,3.675259,19.091896
498,4.98,3.4978435,4.375784,19.371872,3.542194,4.11469,19.0204
499,4.99,3.5148356,4.838992,19.267895,3.630746,4.569486,18.95461
500,5.0,3.5430539,5.278636,19.128376,3.7053187,5.0424576,18.865726
501,5.01,3.5846336,5.6861143,18.938774,3.7879996,5.5092883,18.735573
502,5.02,3.6421666,6.055456,18.691463,3.859987,5.9446816,18.570963
503,5.03,3.7185915,6.3838105,18.386623,3.9285474,6.3359427,18.371027
504,5.04,3.8170648,6.6717544,18.032473,4.018048,6.6854415,18.121653
505,5.05,3.940822,6.9233856,17.644844,4.1382575,6.9930024,17.814465
506,5.06,4.0930266,7.146185,17.24611,4.266278,7.2546673,17.479666
507,5.07,4.2766204,7.3506446,16.863533,4.4127173,7.502912,17.124027
508,5.08,4.4941716,7.5496755,16.527203,4.610149,7.7930336,16.734907
509,5.09,4.7477317,7.7578244,16.267723,4.8567634,8.058288,16.39212
510,5.1,5.0387015,7.990337,16.113821,5.1099057,8.302474,16.157606
511,5.11,5.3677177,8.262126,16.090115,5.3842826,8.568906,16.043566
512,5.12,5.734555,8.586701,16.215199,5.682037,8.86448,16.060492
513,5.13,6.1380515,8.975125,16.500223,6.0430555,9.213834,16.234978
514,5.14,6.5760674,9.435061,16.948072,6.4406457,9.62637,16.578829
515,5.15,7.0454617,9.969981,17.55321,6.8888116,10.088366,17.103867
516,5.16,7.542106,10.578572,18.302202,7.369412,10.613833,17.795425
517,5.17,8.060927,11.254402,19.17485,7.868962,11.19419,18.63735
518,5.18,8.595977,11.985858,20.145836,8.395209,11.833843,19.609385
519,5.19,9.140527,12.756383,21.186726,8.925256,12.510271,20.696367
520,5.2,9.6872,13.544989,22.26814,9.471923,13.190555,21.86376
521,5.21,10.228108,14.32705,23.36192,10.021852,13.877776,23.075869
522,5.22,10.755029,15.075317,24.443066,10.56725,14.559569,24.297632
523,5.23,11.259571,15.761107,25.491308,11.098644,15.208322,25.50104
524,5.24,11.733375,16.355623,26.492159,11.606583,15.794824,26.66233
525,5.25,12.168302,16.83131,27.437372,12.081915,16.289692,27.763145
526,5.26,12.556624,17.163195,28.324774,12.516057,16.66481,28.791143
527,5.27,12.891217,17.330128,29.157503,12.901193,16.894783,29.74003
528,5.28,13.1657295,17.315866,29.94275,13.23047,16.958282,30.609013
529,5.29,13.374744,17.109943,30.690105,13.495791,16.827,31.40482
530,5.3,13.513916,16.708261,31.409704,13.646509,16.46039,32.164097
531,5.31,13.580084,16.113409,32.11036,13.700375,15.9533205,32.84156
532,5.32,13.571357,15.334653,32.79783,13.675654,15.240239,33.473614
533,5.33,13.487171,14.387631,33.47346,13.569227,14.392226,34.044693
534,5.34,13.328307,13.293757,34.133255,13.434837,13.379121,34.526035
535,5.35,13.096886,12.079366,34.767536,13.235749,12.244756,34.932957
536,5.36,12.79632,10.774647,35.36123,12.933105,10.936217,35.389393
537,5.37,12.431247,9.412433,35.894703,12.463537,9.52892,35.852985
538,5.38,12.007415,8.02689,36.345165,11.970999,8.196307,36.180416
539,5.39,11.531562,6.6521807,36.688442,11.506073,6.8584766,36.427532
540,5.4,11.011252,5.3211746,36.90101,11.009575,5.571529,36.53746
541,5.41,10.454711,4.064249,36.962063,10.46517,4.301553,36.52223
542,5.42,9.870627,2.9082491,36.855503,9.882563,3.0634313,36.41551
543,5.43,9.267964,1.8756379,36.57156,9.245876,1.9830374,36.136177
544,5.44,8.655752,0.98387575,36.10799,8.621588,1.0762099,35.720634
545,5.45,8.042888,0.24503984,35.470707,7.9714656,0.25711522,35.21099
546,5.46,7.4379435,-0.33430818,34.67374,7.3379745,-0.40130225,34.540752
547,5.47,6.8489814,-0.75301725,33.73862,6.7097135,-0.8697189,33.759876
548,5.48,6.283391,-1.0150247,32.693104,6.1285386,-1.1917034,32.826267
549,5.49,5.7477417,-1.1288472,31.569471,5.579699,-1.3508352,31.788813
550,5.5,5.2476645,-1.1069236,30.402454,5.0681386,-1.3599862,30.68078
551,5.51,4.7877584,-0.9648502,29.227005,4.5981812,-1.2330734,29.535723
552,5.52,4.3715286,-0.72055435,28.076077,4.172996,-0.9871553,28.387293
553,5.53,4.001356,-0.3934496,26.978605,3.794618,-0.64157736,27.267084
554,5.54,3.6784956,-0.0036112478,25.957857,3.475111,-0.2503902,26.20767
555,5.55,3.4031081,0.42899144,25.030258,3.2122617,0.17146954,25.2301
556,5.56,3.174322,0.8851795,24.204788,2.9951394,0.63949645,24.34182
557,5.57,2.9903212,1.3471453,23.482992,2.8214474,1.1320707,23.552013
558,5.58,2.848459,1.798918,22.859554,2.6880946,1.6285781,22.862951
559,5.59,2.7453911,2.2267106,22.323387,2.6592286,2.035156,22.26209
560,5.6,2.6772265,2.619152,21.859098,2.6761103,2.430742,21.75239
561,5.61,2.6396909,2.9674134,21.448719,2.7014823,2.79505,21.303978
562,5.62,2.6282945,3.2652428,21.073494,2.7325718,3.11484,20.913288
563,5.63,2.638504,3.508924,20.715593,2.7754965,3.3916814,20.555372
564,5.64,2.66591,3.69718,20.359602,2.8181033,3.6284347,20.211275
565,5.65,2.7063856,3.8310318,19.993633,2.859074,3.8195224,19.870611
566,5.66,2.7562313,3.9136333,19.610027,2.9039793,3.9599893,19.522676
567,5.67,2.8123035,3.95009,19.205555,2.952711,4.0561433,19.153418
568,5.68,2.8721192,3.9472659,18.781183,2.9995785,4.104074,18.762499
569,5.69,2.9339375,3.9135907,18.341423,3.0441098,4.1127377,18.351337
570,5.7,2.9968138,3.858854,17.893372,3.0860262,4.0905037,17.924479
571,5.71,3.0606232,3.7939932,17.445583,3.125928,4.047119,17.48905
572,5.72,3.1260562,3.7308626,17.006899,3.1652608,3.9935052,17.053642
573,5.73,3.1945853,3.6819777,16.585361,3.2060013,3.9418542,16.627106
574,5.74,3.268401,3.6602297,16.187387,3.2470317,3.907139,16.216963
575,5.75,3.3503222,3.6785624,15.81723,3.3102674,3.9346488,15.792159
576,5.76,3.4436843,3.7496119,15.4768505,3.385459,4.0083785,15.396575
577,5.77,3.5522041,3.8853083,15.166186,3.468336,4.1203957,15.050704
578,5.78,3.6798303,4.0964484,14.88378,3.5871887,4.298072,14.742177
579,5.79,3.8305814,4.3922515,14.627715,3.738227,4.551856,14.467311
580,5.8,4.008376,4.779907,14.396737,3.936965,4.9044933,14.209254
581,5.81,4.2168636,5.264147,14.191413,4.1583023,5.3614,13.986319
582,5.82,4.4592533,5.8468494,14.015202,4.3940578,5.9222164,13.808204
583,5.83,4.73816,6.5267158,13.875282,4.690606,6.587949,13.663871
584,5.84,5.055455,7.2990246,13.783012,4.996403,7.2711167,13.63779
585,5.85,5.41214,8.155504,13.753925,5.333669,8.076324,13.646911
586,5.86,5.808242,9.084326,13.8072195,5.7873588,8.986672,13.727295
587,5.87,6.242735,10.070244,13.964746,6.255734,9.860879,13.929843
588,5.88,6.713487,11.094877,14.249532,6.7400346,10.7838125,14.266672
589,5.89,7.217243,12.137135,14.683952,7.22973,11.8525715,14.710189
590,5.9,7.7496347,13.173784,15.2877035,7.758046,12.932428,15.305474
591,5.91,8.305223,14.180132,16.075722,8.30917,13.988075,16.0697
592,5.92,8.87758,15.130798,17.056263,8.876117,14.9914255,17.014051
593,5.93,9.459382,16.000563,18.229313,9.454276,15.886317,18.149286
594,5.94,10.042554,16.765223,19.585484,10.035347,16.644379,19.471827
595,5.95,10.6184225,17.402458,21.10555,10.606516,17.274963,20.960749
596,5.96,11.177891,17.89264,22.760674,11.158602,17.756815,22.593243
597,5.97,11.711638,18.219543,24.51336,11.682426,18.07237,24.337305
598,5.98,12.21032,18.37096,26.319092,12.16904,18.208439,26.152853
599,5.99,12.664787,18.339146,28.128567,12.650921,18.241442,27.958363
600,6.0,13.066288,18.121101,29.89034,13.04493,18.147388,29.71942
601,6.01,13.406685,17.718687,31.55375,13.453289,17.782804,31.414713
602,6.02,13.678646,17.138533,33.07182,13.726158,17.11621,33.058895
603,6.03,13.875833,16.391785,34.40401,13.87041,16.284653,34.539402
604,6.04,13.993054,15.493681,35.51854,13.922722,15.401612,35.750286
605,6.05,14.026411,14.462995,36.394096,13.961109,14.397343,36.679432
606,6.06,13.973401,13.321353,37.02085,13.959841,13.282201,37.31896
607,6.07,13.832999,12.092495,37.40065,13.838833,12.019685,37.78641
608,6.08,13.605701,10.801471,37.5464,13.547868,10.6820755,38.060097
609,6.09,13.293534,9.473847,37.48067,13.162954,9.307333,38.07233
610,6.1,12.900032,8.134935,37.23366,12.80865,8.049057,37.787853
611,6.11,12.430176,6.80908,36.8407,12.391891,6.7527423,37.360035
612,6.12,11.890302,5.5190377,36.339417,11.908507,5.4846535,36.769432
613,6.13,11.287976,4.285453,35.766937,11.359639,4.2606773,36.06425
614,6.14,10.631846,3.126458,35.15722,10.750507,3.114255,35.293415
615,6.15,9.931461,2.0573897,34.53876,10.071045,1.9507595,34.57896
616,6.16,9.197075,1.0906277,33.93293,9.326902,0.9723319,33.818066
617,6.17,8.439438,0.23554182,33.352924,8.572302,0.18417153,33.05113
618,6.18,7.669568,-0.50146127,32.803524,7.792992,-0.49216357,32.38854
619,6.19,6.8985305,-1.1168137,32.281593,6.9914384,-1.0641996,31.839788
620,6.2,6.1372027,-1.6096003,31.77724,6.1987348,-1.6588129,31.386696
621,6.21,5.396058,-1.9813328,31.27557,5.433271,-1.9916531,30.868668
622,6.22,4.6849504,-2.2357008,30.758823,4.6924243,-2.198184,30.358027
623,6.23,4.0129232,-2.3783176,30.20869,3.9929152,-2.3001144,29.826563
624,6.24,3.3880312,-2.41647,29.608627,3.3425224,-2.3104677,29.274584
625,6.25,2.8171904,-2.3588846,28.94592,2.7735028,-2.3123267,28.696388
626,6.26,2.306056,-2.21551,28.21335,2.2588005,-2.2159173,28.063322
627,6.27,1.8589283,-1.9973148,27.410286,1.7988789,-2.03947,27.372902
628,6.28,1.4786915,-1.7161008,26.543129,1.4003127,-1.7905554,26.619488
629,6.29,1.1667862,-1.3843173,25.625088,1.0718422,-1.4718689,25.79973
630,6.3,0.9232144,-1.0148735,24.675272,0.81944615,-1.119922,24.919844
631,6.31,0.7465775,-0.6209382,23.71724,0.6558171,-0.80610335,23.997667
632,6.32,0.6341459,-0.21571784,22.7771,0.5773216,-0.4759864,23.065624
633,6.33,0.5819575,0.18779086,21.881369,0.56310993,-0.13198867,22.151827
634,6.34,0.58494335,0.5770755,21.05475,0.5948542,0.21893653,21.283466
635,6.35,0.6370761,0.94040793,20.318062,0.6664434,0.5649723,20.484228
636,6.36,0.73153824,1.2671617,19.686474,0.7684267,0.89619267,19.774118
637,6.37,0.8609054,1.5481355,19.168219,0.8884919,1.2162517,19.160688
638,6.38,1.0173402,1.7758675,18.763884,1.032366,1.5021094,18.658056
639,6.39,1.1927922,1.9449207,18.466354,1.191823,1.7402136,18.267694
640,6.4,1.3791988,2.0521224,18.261375,1.3566337,1.9270934,17.97981
641,6.41,1.5686835,2.0967336,18.128717,1.5275755,2.067239,17.786453
642,6.42,1.7537447,2.080534,18.043812,1.6972039,2.1521614,17.655285
643,6.43,1.9274335,2.0078068,17.979721,1.8529832,2.1743047,17.569656
644,6.44,2.0835147,1.885212,17.909271,1.9788103,2.1446216,17.501541
645,6.45,2.216608,1.7215484,17.807156,2.080834,2.0612037,17.427351
646,6.46,2.3223076,1.5274065,17.651844,2.1564417,1.932285,17.322365
647,6.47,2.3972764,1.3147237,17.427134,2.2023258,1.7700446,17.163567
648,6.48,2.4393127,1.0962626,17.12321,2.2335658,1.5882381,16.925152
649,6.49,2.4473915,0.885036,16.737167,2.2531333,1.3924316,16.602146
650,6.5,2.4216752,0.6937119,16.272915,2.250474,1.1639194,16.211767
651,6.51,2.3634987,0.53403044,15.740556,2.2218008,0.9629315,15.74806
652,6.52,2.2753272,0.41627005,15.155243,2.1658885,0.79693127,15.219519
653,6.53,2.160686,0.3487959,14.53569,2.092282,0.68918765,14.617049
654,6.54,2.0240712,0.33772188,13.902425,1.9978995,0.6460222,13.979421
655,6.55,1.8708353,0.38670975,13.27599,1.8843384,0.6569592,13.340526
656,6.56,1.7070566,0.4969224,12.675227,1.7563078,0.72582877,12.721164
657,6.57,1.5393934,0.6671368,12.115802,1.622071,0.8152629,12.147328
658,6.58,1.3749261,0.8940131,11.609098,1.4846334,0.9412123,11.628886
659,6.59,1.2209916,1.1725043,11.161563,1.3518062,1.1174164,11.179303
660,6.6,1.0850132,1.4963803,10.774555,1.2408073,1.348263,10.794385
661,6.61,0.9743297,1.8588328,10.444691,1.1567256,1.6399299,10.440517
662,6.62,0.8960276,2.2531166,10.16465,1.0964446,2.0224564,10.1203785
663,6.63,0.8567795,2.673183,9.924352,1.0817974,2.4474914,9.8545885
664,6.64,0.8626918,3.1142557,9.712397,1.0888166,2.9138145,9.625014
665,6.65,0.9191651,3.5733035,9.517623,1.0974615,3.4469109,9.433348
666,6.66,1.0307691,4.0493665,9.330658,1.1836345,3.991368,9.241689
667,6.67,1.2011355,4.543706,9.145305,1.3791208,4.5293975,9.048107
668,6.68,1.4328693,5.0597534,8.959662,1.6231196,5.094302,8.823123
669,6.69,1.72748,5.6028504,8.776873,1.9203513,5.702672,8.597724
670,6.7,2.085336,6.1797853,8.605436,2.3077571,6.3598294,8.427686
671,6.71,2.505638,6.7981462,8.459083,2.6772327,7.01966,8.326224
672,6.72,2.986418,7.4655285,8.356192,3.097744,7.6616974,8.281787
673,6.73,3.5245562,8.188635,8.3188305,3.622149,8.403716,8.240307
674,6.74,4.115822,8.972338,8.37148,4.195478,9.227529,8.282741
675,6.75,4.7549324,9.818757,8.539546,4.850607,10.046902,8.465962
676,6.76,5.4356318,10.726428,8.84777,5.518555,10.920417,8.784785
677,6.77,6.150785,11.689613,9.318656,6.19704,11.876981,9.2551565
678,6.78,6.8924894,12.697836,9.971008,6.903334,12.863945,9.911843
679,6.79,7.652196,13.735665,10.818683,7.6307125,13.883257,10.754575
680,6.8,8.420844,14.782798,11.869615,8.361787,14.92306,11.793764
681,6.81,9.189004,15.814457,13.125161,9.102289,15.871733,13.053905
682,6.82,9.9470215,16.802095,14.579792,9.833445,16.768267,14.519473
683,6.83,10.685174,17.714401,16.221104,10.581655,17.622566,16.127422
684,6.84,11.393819,18.518557,18.03014,11.311161,18.37579,17.904486
685,6.85,12.063541,19.181673,19.981974,12.000782,19.010813,19.824938
686,6.86,12.685308,19.67238,22.046497,12.642941,19.546175,21.831835
687,6.87,13.250603,19.962431,24.189367,13.235552,19.854172,23.962252
688,6.88,13.7515545,20.028265,26.37303,13.75086,19.895744,26.163454
689,6.89,14.181068,19.852427,28.55782,14.190418,19.699286,28.369581
690,6.9,14.532926,19.424765,30.703058,14.542131,19.324196,30.510902
691,6.91,14.801885,18.74331,32.76813,14.811218,18.757425,32.584995
692,6.92,14.98376,17.814798,34.713562,15.074042,17.853172,34.53541
693,6.93,15.075483,16.654772,36.502007,15.080546,16.684376,36.360264
694,6.94,15.075154,15.287256,38.099243,15.031494,15.345368,37.955845
695,6.95,14.982067,13.744001,39.47509,14.965997,13.848895,39.225826
696,6.96,14.796718,12.063319,40.604294,14.7606945,12.171482,40.33533
697,6.97,14.520797,10.288566,41.46731,14.350296,10.316126,41.296772
698,6.98,14.157166,8.4663515,42.05104,13.9627285,8.577171,41.871807
