,Time,x,y,z,x_pred,y_pred,z_pred
338,3.38,-1.4592942,-2.279668,14.048089,-1.4550962,-2.1975055,13.972616
339,3.39,-1.5463536,-2.4680507,13.713613,-1.55097,-2.3784926,13.639244
340,3.4,-1.6438291,-2.6727135,13.393191,-1.660476,-2.5833917,13.319736
341,3.41,-1.7523637,-2.895431,13.087394,-1.7819618,-2.806264,13.014384
342,3.42,-1.872714,-3.1381094,12.796946,-1.9188412,-3.0562887,12.725422
343,3.43,-2.0057533,-3.4027946,12.522765,-2.0667837,-3.3290067,12.459873
344,3.44,-2.152473,-3.6916797,12.265989,-2.2116926,-3.6125946,12.226299
345,3.45,-2.3139863,-4.0071077,12.02802,-2.3802931,-3.9251246,12.018314
346,3.46,-2.4915307,-4.3515716,11.810571,-2.548144,-4.247132,11.838678
347,3.47,-2.6864703,-4.7277064,11.6157255,-2.7248456,-4.6034675,11.682271
348,3.48,-2.9002962,-5.1382747,11.446001,-2.9285293,-5.0677032,11.535366
349,3.49,-3.134626,-5.5861382,11.304426,-3.1523323,-5.571985,11.4159775
350,3.5,-3.391198,-6.0742164,11.194626,-3.4058964,-6.1128397,11.3352585
351,3.51,-3.6718643,-6.605423,11.120924,-3.6861753,-6.673247,11.292307
352,3.52,-3.9785733,-7.182573,11.0884495,-4.0468564,-7.306066,11.247452
353,3.53,-4.313347,-7.8082604,11.1032505,-4.409298,-7.9763656,11.270199
354,3.54,-4.6782436,-8.484687,11.1724205,-4.8278813,-8.645946,11.335234
355,3.55,-5.0753083,-9.213435,11.304212,-5.258935,-9.365137,11.458589
356,3.56,-5.5064993,-9.995182,11.508141,-5.684944,-10.120407,11.667334
357,3.57,-5.973596,-10.829322,11.795056,-6.1245527,-10.924511,11.955996
358,3.58,-6.478069,-11.713506,12.177157,-6.601325,-11.766559,12.343883
359,3.59,-7.02092,-12.6430855,12.667912,-7.1095014,-12.626713,12.863449
360,3.6,-7.6024747,-13.610452,13.281841,-7.658227,-13.530527,13.492735
361,3.61,-8.222132,-14.604304,14.034116,-8.247263,-14.472874,14.240697
362,3.62,-8.878061,-15.608872,14.939882,-8.874945,-15.441996,15.119658
363,3.63,-9.56686,-16.603163,16.013266,-9.537882,-16.421396,16.14137
364,3.64,-10.283173,-17.560366,17.265982,-10.229401,-17.38737,17.315851
365,3.65,-11.019308,-18.44756,18.705528,-10.941504,-18.31191,18.650457
366,3.66,-11.764884,-19.225948,20.332993,-11.662918,-19.160143,20.147982
367,3.67,-12.506568,-19.851871,22.1406,-12.380817,-19.885956,21.812998
368,3.68,-13.227984,-20.278837,24.109262,-13.079649,-20.436152,23.644686
369,3.69,-13.909879,-20.460705,26.20656,-13.722011,-20.75107,25.635164
370,3.7,-14.530623,-20.356012,28.385695,-14.335894,-20.699846,27.795496
371,3.71,-15.067141,-19.933136,30.586037,-14.9079,-20.214664,30.047386
372,3.72,-15.496228,-19.175598,32.735744,-15.356962,-19.298803,32.320007
373,3.73,-15.796247,-18.086586,34.756634,-15.786884,-18.388952,34.329727
374,3.74,-15.948986,-16.691563,36.571014,-16.01345,-17.12193,36.14057
375,3.75,-15.941474,-15.038054,38.1095,-16.009985,-15.486908,37.757824
376,3.76,-15.767435,-13.192182,39.318504,-15.850351,-13.560865,39.076256
377,3.77,-15.428136,-11.232313,40.165882,-15.469867,-11.45525,40.043983
378,3.78,-14.932445,-9.240897,40.643543,-14.987459,-9.539873,40.56863
379,3.79,-14.296087,-7.296056,40.766624,-14.37572,-7.5770125,40.733345
380,3.8,-13.54022,-5.464485,40.569576,-13.664515,-5.6646705,40.576042
381,3.81,-12.689583,-3.796762,40.100224,-12.845768,-3.9518712,40.12837
382,3.82,-11.770504,-2.3254724,39.41316,-11.971456,-2.542975,39.447975
383,3.83,-10.80906,-1.0658962,38.56364,-10.982307,-1.2091022,38.71403
384,3.84,-9.829556,-0.018528374,37.60291,-9.943805,-0.07187149,37.832275
385,3.85,-8.853459,0.82742685,36.57517,-8.916894,0.83873916,36.84346
386,3.86,-7.898767,1.4903691,35.516197,-7.9541597,1.5329176,35.8042
387,3.87,-6.979784,1.9929694,34.453247,-7.000696,2.0290408,34.737007
388,3.88,-6.107201,2.3594875,33.405792,-6.0814714,2.3584914,33.66823
389,3.89,-5.2883883,2.6138246,32.38676,-5.2160263,2.551612,32.61694
390,3.9,-4.527809,2.7782557,31.403893,-4.4110594,2.7017827,31.598682
391,3.91,-3.8274934,2.8727186,30.461065,-3.7209816,2.8830972,30.624495
392,3.92,-3.1875067,2.9145148,29.559425,-3.0931585,2.992136,29.690607
393,3.93,-2.60639,2.9182942,28.698322,-2.5227973,3.038752,28.797436
394,3.94,-2.0815525,2.8962088,27.87602,-2.005295,3.0332735,27.944408
395,3.95,-1.609604,2.8581645,27.090204,-1.5408653,3.001789,27.130342
396,3.96,-1.1866312,2.8121107,26.338346,-1.1253585,2.954472,26.353014
397,3.97,-0.8084194,2.7643344,25.617935,-0.75294286,2.9020183,25.609734
398,3.98,-0.47062582,2.7197406,24.92661,-0.42015728,2.8490715,24.89817
399,3.99,-0.16891065,2.682105,24.262249,-0.12324747,2.7994587,24.21608
400,4.0,0.10096679,2.6542976,23.622988,0.14206067,2.7569835,23.56132
401,4.01,0.34308082,2.6384752,23.007229,0.37985793,2.7245367,22.932005
402,4.02,0.56129557,2.6362455,22.413633,0.5940146,2.704292,22.326487
403,4.03,0.7592395,2.6488047,21.841099,0.78816026,2.6978724,21.743383
404,4.04,0.94029444,2.677051,21.288734,0.964637,2.705373,21.181805
405,4.05,1.1075953,2.7216814,20.755842,1.123016,2.7238755,20.641733
406,4.06,1.2640384,2.7832654,20.2419,1.2715284,2.7596354,20.121542
407,4.07,1.4122953,2.862311,19.74654,1.4291352,2.8315952,19.627907
408,4.08,1.5548307,2.959313,19.26955,1.583624,2.9266386,19.154736
409,4.09,1.6939224,3.0747943,18.810854,1.7360618,3.0421064,18.70022
410,4.1,1.8316845,3.2093377,18.37052,1.8911027,3.1821349,18.264505
411,4.11,1.970089,3.363609,17.94876,2.0477388,3.3430324,17.847475
412,4.12,2.1109884,3.5383768,17.545933,2.199919,3.5223393,17.451134
413,4.13,2.2561374,3.7345243,17.162569,2.353915,3.724038,17.079525
414,4.14,2.4072142,3.9530573,16.799376,2.5027182,3.9408631,16.74029
415,4.15,2.565838,4.1951075,16.457258,2.6464953,4.1831255,16.42623
416,4.16,2.7335892,4.46193,16.137352,2.804691,4.4449515,16.13268
417,4.17,2.9120216,4.754896,15.841051,2.9916518,4.7313185,15.857507
418,4.18,3.1026773,5.075481,15.570039,3.192035,5.0487895,15.605146
419,4.19,3.307096,5.425239,15.326334,3.4089422,5.4128065,15.3737955
420,4.2,3.5268216,5.8057766,15.112338,3.6533315,5.810015,15.172785
421,4.21,3.7634048,6.2187076,14.930883,3.8783283,6.213539,15.020757
422,4.22,4.0184007,6.665597,14.785289,4.1074114,6.6447988,14.909572
423,4.23,4.293359,7.1478868,14.67942,4.3735576,7.13298,14.841871
424,4.24,4.589811,7.666799,14.617752,4.6557837,7.652751,14.823845
425,4.25,4.909241,8.223211,14.605417,4.963792,8.232986,14.840347
426,4.26,5.2530556,8.817505,14.648262,5.3057504,8.829433,14.90863
427,4.27,5.622529,9.44937,14.752876,5.691549,9.421066,15.048673
428,4.28,6.0187445,10.117574,14.9265995,6.1141295,10.094272,15.225048
429,4.29,6.442508,10.819687,15.177492,6.5214825,10.795511,15.489218
430,4.3,6.894248,11.551758,15.514237,6.9525943,11.535307,15.821552
431,4.31,7.373886,12.307955,15.945979,7.4125223,12.300348,16.230572
432,4.32,7.8806925,13.080181,16.482035,7.8923388,13.066978,16.75626
433,4.33,8.413108,13.857675,17.131493,8.406768,13.8338785,17.397326
434,4.34,8.968556,14.626658,17.902634,8.960246,14.570347,18.159212
435,4.35,9.543237,15.370061,18.802177,9.538027,15.288133,19.044077
436,4.36,10.131921,16.06741,19.834333,10.1372385,15.968538,20.05661
437,4.37,10.727771,16.694971,20.999693,10.74771,16.577482,21.20904
438,4.38,11.322199,17.226248,22.293991,11.356631,17.072275,22.511734
439,4.39,11.9048195,17.632925,23.706879,11.939671,17.43583,23.924488
440,4.4,12.463506,17.886335,25.220839,12.5058365,17.666933,25.38451
441,4.41,12.984622,17.95946,26.81049,13.014998,17.739006,26.947573
442,4.42,13.453434,17.82935,28.442488,13.4629345,17.602552,28.563051
443,4.43,13.854731,17.4798,30.07631,13.808475,17.293087,30.13252
444,4.44,14.173637,16.903889,31.665998,14.125886,16.718548,31.635534
445,4.45,14.396569,16.105997,33.16293,14.34322,15.889242,33.056057
446,4.46,14.512246,15.102847,34.51935,14.475451,14.964832,34.40567
447,4.47,14.512642,13.923205,35.692284,14.469096,13.795324,35.586452
448,4.48,14.393752,12.6061535,36.64726,14.301776,12.409275,36.538486
449,4.49,14.156049,11.198038,37.36117,14.082218,10.940083,37.273346
450,4.5,13.804568,9.748544,37.823917,13.750057,9.509281,37.745827
451,4.51,13.348585,8.306495,38.03845,13.295692,8.050812,37.989235
452,4.52,12.800938,6.916038,38.019394,12.7699,6.7143216,37.992767
453,4.53,12.177095,5.613725,37.79054,12.118381,5.47709,37.793854
454,4.54,11.494093,4.4268007,37.3817,11.470441,4.296516,37.389214
455,4.55,10.769463,3.372724,36.82555,10.784289,3.2504048,36.818016
456,4.56,10.020275,2.4597483,36.154774,10.042701,2.335448,36.144653
457,4.57,9.262368,1.68824,35.399883,9.288124,1.5887638,35.394394
458,4.58,8.509796,1.0523926,34.587795,8.530675,0.9594189,34.585297
459,4.59,7.774495,0.5420309,33.74109,7.787821,0.47401515,33.725697
460,4.6,7.066157,0.14428048,32.87785,7.1107993,0.054266125,32.841576
461,4.61,6.3922515,-0.1550269,32.011955,6.474528,-0.2641767,31.947775
462,4.62,5.758173,-0.37026638,31.153551,5.8661866,-0.48771116,31.062536
463,4.63,5.167457,-0.5152447,30.30969,5.287097,-0.63256013,30.196543
464,4.64,4.6220374,-0.6026992,29.484966,4.7394285,-0.7144697,29.351439
465,4.65,4.122515,-0.6440165,28.682093,4.2299395,-0.7455331,28.533253
466,4.66,3.6684215,-0.64911693,27.902422,3.7637835,-0.7488756,27.748135
467,4.67,3.2584596,-0.6264539,27.146347,3.330231,-0.72388625,26.993484
468,4.68,2.8907194,-0.5830884,26.413633,2.932862,-0.6487633,26.273022
469,4.69,2.562864,-0.5248076,25.703655,2.553468,-0.5678679,25.580256
470,4.7,2.2722836,-0.4562645,25.015568,2.2155309,-0.47632727,24.908026
471,4.71,2.0162227,-0.38112447,24.348436,1.917579,-0.3781967,24.25508
472,4.72,1.7918819,-0.3022075,23.7013,1.6565975,-0.2771313,23.620571
473,4.73,1.5964948,-0.22162136,23.073235,1.4295462,-0.17585239,23.003672
474,4.74,1.4273874,-0.14088152,22.463373,1.2723902,-0.10573611,22.392136
475,4.75,1.2820202,-0.06101716,21.870913,1.1513783,-0.044791073,21.794325
476,4.76,1.1580173,0.017337061,21.29513,1.0488406,0.017462164,21.213987
477,4.77,1.0531842,0.09386297,20.735367,0.9628133,0.080191284,20.65037
478,4.78,0.96551764,0.16849345,20.191034,0.8915221,0.14289138,20.102789
479,4.79,0.8932086,0.24135846,19.661596,0.8333902,0.20531455,19.570635
480,4.8,0.83464026,0.3127411,19.146574,0.78702253,0.26742747,19.053335
481,4.81,0.7883825,0.38304263,18.645527,0.7512011,0.32936612,18.550383
482,4.82,0.75318414,0.45275518,18.158058,0.7248723,0.3914005,18.06131
483,4.83,0.7279633,0.52244073,17.683802,0.7071393,0.4538974,17.5857
484,4.84,0.71179754,0.59271616,17.222422,0.69724685,0.5173148,17.12315
485,4.85,0.70391285,0.6642424,16.773611,0.6945736,0.58217347,16.673313
486,4.86,0.7036737,0.7377179,16.337091,0.6970696,0.65016973,16.236555
487,4.87,0.71057326,0.8138755,15.912601,0.70384175,0.7222917,15.812808
488,4.88,0.72422415,0.8934812,15.499912,0.7173348,0.7972683,15.400572
489,4.89,0.7443505,0.97733647,15.098817,0.737282,0.875883,14.999637
490,4.9,0.7707809,1.0662814,14.709136,0.76352304,0.958951,14.609819
491,4.91,0.8034421,1.1612003,14.330722,0.7959898,1.0473303,14.230956
492,4.92,0.8423545,1.2630277,13.963457,0.83471256,1.1419237,13.862915
493,4.93,0.8876281,1.3727561,13.607263,0.87980956,1.2436863,13.505587
494,4.94,0.9394602,1.4914459,13.262102,0.9314309,1.3534949,13.158956
495,4.95,0.9981338,1.6202333,12.927987,0.9964549,1.4795606,12.828823
496,4.96,1.0640172,1.7603426,12.604987,1.069781,1.6183943,12.510667
497,4.97,1.1375648,1.9130961,12.29324,1.1512839,1.7694253,12.203728
498,4.98,1.2193191,2.0799272,11.99296,1.2486396,1.9459649,11.911249
499,4.99,1.3099129,2.2623918,11.704457,1.3559381,2.1384287,11.630622
500,5.0,1.4100734,2.462182,11.428154,1.479232,2.35059,11.365446
501,5.01,1.5206269,2.681138,11.164602,1.6019536,2.5780125,11.118155
502,5.02,1.6425037,2.9212615,10.9145155,1.7250541,2.8172681,10.890842
503,5.03,1.7767444,3.184727,10.678794,1.8612047,3.088101,10.677628
504,5.04,1.9245061,3.4738913,10.458566,2.0120873,3.4023712,10.4792385
505,5.05,2.0870695,3.7913027,10.255231,2.189278,3.742845,10.292436
506,5.06,2.2658453,4.1397033,10.070509,2.3804667,4.1014113,10.13126
507,5.07,2.46238,4.522027,9.906509,2.557449,4.466233,10.004938
508,5.08,2.6783612,4.941391,9.765802,2.7608464,4.8651457,9.902922
509,5.09,2.9156203,5.40107,9.651504,3.0119534,5.3591056,9.828337
510,5.1,3.1761332,5.904462,9.567379,3.2539215,5.903994,9.757591
511,5.11,3.4620132,6.455025,9.517961,3.5431488,6.51712,9.673922
512,5.12,3.7755022,7.0561905,9.508675,3.8739626,7.164344,9.617437
513,5.13,4.1189485,7.7112317,9.545989,4.2063613,7.8282847,9.637276
514,5.14,4.4947743,8.423091,9.637568,4.5258994,8.481969,9.756904
515,5.15,4.9054246,9.194133,9.792431,4.938014,9.219929,9.919941
516,5.16,5.353298,10.025827,10.0211,5.398271,9.995917,10.175632
517,5.17,5.8406434,10.918328,10.335729,5.8977556,10.825486,10.5264635
518,5.18,6.3694263,11.869942,10.750163,6.428473,11.71978,10.97147
519,5.19,6.9411488,12.876468,11.279919,7.0012283,12.681702,11.516796
520,5.2,7.556616,13.930405,11.942001,7.6088114,13.713219,12.16678
521,5.21,8.215649,15.020035,12.754498,8.258335,14.79052,12.964104
522,5.22,8.916722,16.12842,13.735864,8.943562,15.897251,13.933544
523,5.23,9.656554,17.2324,14.903799,9.66744,17.010103,15.078379
524,5.24,10.429633,18.301718,16.273613,10.423681,18.106491,16.416285
525,5.25,11.227724,19.298487,17.856031,11.197545,19.15698,17.958704
526,5.26,12.039404,20.177296,19.654457,11.9814625,20.106012,19.662802
527,5.27,12.849689,20.886269,21.661808,12.775488,20.831903,21.610353
528,5.28,13.639861,21.36946,23.857273,13.569317,21.385126,23.720325
529,5.29,14.387618,21.5708,26.203554,14.381078,21.65879,26.003313
530,5.3,15.067656,21.439634,28.645319,15.133393,21.542574,28.48654
531,5.31,15.652787,20.937422,31.109755,15.694076,21.016714,30.91717
532,5.32,16.115618,20.044718,33.50993,16.131355,20.143744,33.32159
533,5.33,16.430676,18.767067,35.751244,16.412216,18.912317,35.48101
534,5.34,16.576797,17.138262,37.740494,16.556906,17.251263,37.401535
535,5.35,16.539408,15.219652,39.396187,16.532616,15.426574,39.10565
536,5.36,16.312298,13.095026,40.658154,16.22888,13.168747,40.416374
537,5.37,15.89856,10.861705,41.494366,15.854455,10.867546,41.324104
538,5.38,15.310463,8.619553,41.903374,15.290016,8.593558,41.820454
539,5.39,14.568297,6.4601655,41.912086,14.571751,6.5619698,41.90787
540,5.4,13.698377,4.4583554,41.569607,13.707093,4.5634365,41.644196
541,5.41,12.730604,2.667216,40.93889,12.809519,2.700937,41.049084
542,5.42,11.695981,1.1170264,40.088085,11.794619,1.0803081,40.254982
543,5.43,10.62441,-0.18268012,39.08318,10.72523,-0.25725707,39.277008
544,5.44,9.543011,-1.2390426,37.982773,9.64045,-1.3290235,38.16613
545,5.45,8.475035,-2.0710094,36.83522,8.536774,-2.1506708,36.975647
546,5.46,7.4393353,-2.7046504,35.677795,7.4783673,-2.7403364,35.75425
547,5.47,6.450312,-3.169231,34.537308,6.501734,-3.1655827,34.539154
548,5.48,5.5181756,-3.4942832,33.431564,5.5797877,-3.5454354,33.380722
549,5.49,4.6494236,-3.7076607,32.37117,4.715036,-3.7961893,32.29944
550,5.5,3.8474147,-3.8344164,31.361341,3.9556432,-3.9087758,31.28475
551,5.51,3.1129615,-3.8963053,30.4035,3.1981232,-3.9759665,30.323347
552,5.52,2.444893,-3.911707,29.496584,2.4892797,-3.9915876,29.415848
553,5.53,1.8405561,-3.8958125,28.638063,1.8486525,-3.9646735,28.556114
554,5.54,1.2962471,-3.8609471,27.824648,1.259153,-3.917087,27.746145
555,5.55,0.80756456,-3.816954,27.052803,0.73022884,-3.8539462,26.977762
556,5.56,0.36969358,-3.7715807,26.319063,0.24532357,-3.7787898,26.250216
557,5.57,-0.022373294,-3.7308455,25.620222,-0.2123445,-3.693139,25.562899
558,5.58,-0.37366945,-3.6993632,24.953438,-0.56045896,-3.6622024,24.888489
559,5.59,-0.6891323,-3.6806314,24.316273,-0.83229595,-3.6692169,24.232937
560,5.6,-0.973518,-3.6772716,23.706686,-1.0729476,-3.683176,23.60901
561,5.61,-1.2313459,-3.691234,23.123024,-1.291933,-3.7085447,23.012556
562,5.62,-1.466865,-3.7239647,22.563984,-1.4930291,-3.7476046,22.44193
563,5.63,-1.684039,-3.776544,22.028585,-1.6892195,-3.7992864,21.899908
564,5.64,-1.886544,-3.8497987,21.516138,-1.8993453,-3.8625588,21.390366
565,5.65,-2.0777767,-3.944391,21.026213,-2.0992436,-3.947325,20.902596
566,5.66,-2.2608683,-4.06089,20.558628,-2.2917597,-4.054615,20.436293
567,5.67,-2.438704,-4.1998277,20.113428,-2.4798303,-4.1850286,19.99142
568,5.68,-2.613945,-4.361736,19.690882,-2.6659691,-4.3380466,19.567919
569,5.69,-2.7890508,-4.54718,19.291475,-2.8577626,-4.5283313,19.169039
570,5.7,-2.966304,-4.7567773,18.915926,-3.0530288,-4.7441688,18.792856
571,5.71,-3.1478305,-4.991203,18.565186,-3.24294,-4.977284,18.454786
572,5.72,-3.3356216,-5.251192,18.240458,-3.4259858,-5.2311606,18.151806
573,5.73,-3.5315516,-5.537531,17.94322,-3.622224,-5.5253057,17.885126
574,5.74,-3.7373927,-5.8510375,17.675251,-3.8310778,-5.8504567,17.649782
575,5.75,-3.9548268,-6.1925335,17.438652,-4.018791,-6.1731653,17.45439
576,5.76,-4.1854534,-6.5628033,17.23588,-4.2245054,-6.512765,17.288721
577,5.77,-4.430789,-6.962542,17.069788,-4.454178,-6.9605527,17.141565
578,5.78,-4.6922665,-7.392287,16.943647,-4.7013655,-7.4518914,17.029976
579,5.79,-4.971221,-7.8523316,16.861177,-4.9647937,-7.9779534,16.961716
580,5.8,-5.2688737,-8.342624,16.826576,-5.2354565,-8.535934,16.944805
581,5.81,-5.5863028,-8.8626375,16.844526,-5.558637,-9.008427,16.988312
582,5.82,-5.9244046,-9.411224,16.920189,-5.9036098,-9.4795475,17.089632
583,5.83,-6.283844,-9.986439,17.059175,-6.267272,-9.96703,17.251245
584,5.84,-6.6649904,-10.585337,17.267485,-6.646812,-10.509174,17.470217
585,5.85,-7.0678415,-11.203763,17.551388,-7.0553975,-11.162338,17.740232
586,5.86,-7.491932,-11.83611,17.91726,-7.509596,-11.801025,18.081259
587,5.87,-7.9362264,-12.475092,18.37133,-7.98088,-12.445215,18.506765
588,5.88,-8.399005,-13.111515,18.919357,-8.447899,-13.082851,19.023962
589,5.89,-8.877737,-13.734115,19.566185,-8.925594,-13.704259,19.637844
590,5.9,-9.368957,-14.329454,20.315216,-9.413211,-14.295528,20.353127
591,5.91,-9.868144,-14.881959,21.167772,-9.905403,-14.8398695,21.1732
592,5.92,-10.369632,-15.374119,22.122387,-10.395575,-15.31814,22.099316
593,5.93,-10.866549,-15.786922,23.174065,-10.875847,-15.709225,23.129835
594,5.94,-11.3508215,-16.100557,24.313581,-11.3371,-15.99065,24.259504
595,5.95,-11.813261,-16.295399,25.526917,-11.769113,-16.139597,25.478668
596,5.96,-12.243745,-16.353285,26.794947,-12.1596775,-16.113789,26.769012
597,5.97,-12.631515,-16.258995,28.093504,-12.556411,-16.010685,28.053568
598,5.98,-12.965594,-16.001822,29.393932,-12.946299,-15.8973255,29.297235
599,5.99,-13.235312,-15.577055,30.664192,-13.262663,-15.573172,30.524027
600,6.0,-13.4309025,-14.98715,31.870495,-13.458069,-15.0179205,31.714048
601,6.01,-13.544138,-14.242368,32.979378,-13.557651,-14.325434,32.840195
602,6.02,-13.568929,-13.360705,33.95999,-13.589933,-13.434695,33.841045
603,6.03,-13.501821,-12.367042,34.78633,-13.530682,-12.405752,34.69755
604,6.04,-13.342324,-11.29154,35.439106,-13.328853,-11.224794,35.397377
605,6.05,-13.09304,-10.167487,35.906963,-13.076581,-10.139242,35.872917
606,6.06,-12.759541,-9.02886,36.186924,-12.753185,-9.055743,36.149513
607,6.07,-12.350035,-7.9079404,36.28398,-12.361603,-7.9369693,36.244057
608,6.08,-11.87486,-6.833281,36.20999,-11.904144,-6.825009,36.17113
609,6.09,-11.345842,-5.8282456,35.98206,-11.39688,-5.784863,35.942608
610,6.1,-10.775621,-4.9102144,35.62069,-10.8559675,-4.8622956,35.569588
611,6.11,-10.17699,-4.090445,35.147953,-10.285648,-4.0496745,35.07586
612,6.12,-9.562312,-3.3744733,34.58591,-9.712531,-3.3706403,34.508476
613,6.13,-8.943057,-2.7628968,33.95535,-9.055797,-2.7365475,33.92845
614,6.14,-8.329461,-2.2523668,33.27495,-8.4044285,-2.21874,33.28188
615,6.15,-7.730317,-1.8366379,32.560818,-7.7679353,-1.8109627,32.58744
616,6.16,-7.152889,-1.5075592,31.826336,-7.1541986,-1.5040051,31.861242
617,6.17,-6.6029162,-1.2559357,31.082245,-6.569487,-1.2868567,31.116655
618,6.18,-6.0846963,-1.0722232,30.336887,-6.01347,-1.1480256,30.364836
619,6.19,-5.6012135,-0.94705486,29.596542,-5.5165005,-1.0441383,29.621
620,6.2,-5.154301,-0.8716079,28.865767,-5.0772943,-0.92195415,28.885925
621,6.21,-4.7448144,-0.8378384,28.14775,-4.6745024,-0.84973454,28.161036
622,6.22,-4.372806,-0.8386089,27.444622,-4.308855,-0.81986356,27.449629
623,6.23,-4.037689,-0.86773586,26.757717,-3.9797075,-0.82505846,26.753815
624,6.24,-3.7383907,-0.91998094,26.087795,-3.6859405,-0.85901487,26.074896
625,6.25,-3.4734855,-0.99100435,25.43522,-3.4260933,-0.9163948,25.413599
626,6.26,-3.2413113,-1.0772954,24.800095,-3.1984847,-0.99277854,24.770256
627,6.27,-3.0400674,-1.1760918,24.182344,-3.0013068,-1.0845875,24.144922
628,6.28,-2.8678935,-1.2852948,23.581814,-2.8326528,-1.1892142,23.537592
629,6.29,-2.7229362,-1.4033864,22.9983,-2.6907184,-1.3043212,22.947948
630,6.3,-2.6033983,-1.5293512,22.431599,-2.5737262,-1.4283226,22.375704
631,6.31,-2.5075788,-1.6626055,21.881521,-2.4799879,-1.5601833,21.820612
632,6.32,-2.4339013,-1.8029345,21.347923,-2.407941,-1.6993185,21.282429
633,6.33,-2.3809342,-1.9504373,20.830706,-2.3561718,-1.8455105,20.760965
634,6.34,-2.3474052,-2.105481,20.329828,-2.3234253,-1.998866,20.256075
635,6.35,-2.3322093,-2.268661,19.845318,-2.3086102,-2.1597605,19.767675
636,6.36,-2.3344133,-2.4407704,19.377277,-2.3108075,-2.3288026,19.295748
637,6.37,-2.353256,-2.6227732,18.925896,-2.334141,-2.507782,18.8417
638,6.38,-2.3881485,-2.8157837,18.491447,-2.3785353,-2.6977773,18.40582
639,6.39,-2.4386706,-3.0210516,18.074322,-2.438924,-2.8989916,17.987074
640,6.4,-2.5045667,-3.2399483,17.67502,-2.5150878,-3.1127038,17.585825
641,6.41,-2.5857415,-3.4739568,17.294186,-2.6093102,-3.3479018,17.202713
642,6.42,-2.6822553,-3.7246637,16.932613,-2.7208264,-3.6034384,16.838423
643,6.43,-2.7943177,-3.99375,16.591282,-2.854751,-3.8943417,16.497221
644,6.44,-2.9222832,-4.282983,16.271374,-2.9905057,-4.1936655,16.191576
645,6.45,-3.066644,-4.5942025,15.974314,-3.1303837,-4.509196,15.917278
646,6.46,-3.228024,-4.92931,15.701802,-3.2983873,-4.860975,15.677851
647,6.47,-3.40717,-5.290244,15.4558525,-3.4643772,-5.2184095,15.470373
648,6.48,-3.6049438,-5.678954,15.238843,-3.6405632,-5.580772,15.292546
649,6.49,-3.822309,-6.097361,15.053565,-3.841715,-6.009382,15.136548
650,6.5,-4.0603175,-6.5473065,14.903276,-4.069176,-6.523991,15.003103
651,6.51,-4.3200893,-7.0304837,14.791761,-4.317651,-7.0747743,14.907129
652,6.52,-4.602789,-7.5483475,14.723388,-4.579053,-7.6643167,14.861007
653,6.53,-4.909591,-8.102001,14.703164,-4.8815985,-8.186864,14.87063
654,6.54,-5.241643,-8.69205,14.736787,-5.220808,-8.697136,14.936008
655,6.55,-5.600007,-9.318423,14.830677,-5.6037855,-9.328196,15.026159
656,6.56,-5.985598,-9.98015,14.991988,-6.024537,-10.015976,15.179667
657,6.57,-6.399096,-10.675102,15.2285795,-6.4969883,-10.711159,15.396726
658,6.58,-6.8408465,-11.399683,15.548937,-6.966922,-11.433148,15.693118
659,6.59,-7.3107347,-12.148483,15.962013,-7.4585323,-12.180239,16.07616
660,6.6,-7.8080387,-12.913909,16.476973,-7.9449644,-12.934187,16.56972
661,6.61,-8.331263,-13.685797,17.102808,-8.4434185,-13.696539,17.168776
662,6.62,-8.877945,-14.451059,17.8478,-8.9595375,-14.455873,17.879324
663,6.63,-9.444463,-15.193406,18.718803,-9.495234,-15.198735,18.7084
664,6.64,-10.025823,-15.893212,19.720356,-10.044986,-15.9062805,19.661976
665,6.65,-10.615484,-16.527617,20.853601,-10.601528,-16.556015,20.743565
666,6.66,-11.205212,-17.070957,22.115107,-11.155708,-17.12198,21.953186
667,6.67,-11.785007,-17.495617,23.495647,-11.698573,-17.573244,23.286654
668,6.68,-12.343156,-17.77339,24.979122,-12.261236,-17.832388,24.743708
669,6.69,-12.866418,-17.877348,26.541796,-12.787939,-17.898146,26.300097
670,6.7,-13.340405,-17.784155,28.152115,-13.261137,-17.742071,27.934381
671,6.71,-13.750155,-17.476648,29.7713,-13.638399,-17.265444,29.627747
672,6.72,-14.080901,-16.946371,31.35491,-14.052435,-16.944572,31.148071
673,6.73,-14.318979,-16.195648,32.855377,-14.36455,-16.328274,32.60596
674,6.74,-14.452827,-15.238786,34.225353,-14.490462,-15.412302,33.984623
675,6.75,-14.473926,-14.1020355,35.4215,-14.510926,-14.288923,35.22271
676,6.76,-14.377588,-12.822139,36.408184,-14.425137,-12.962696,36.26191
677,6.77,-14.163473,-11.443567,37.160465,-14.169048,-11.453135,37.08709
678,6.78,-13.835728,-10.0148115,37.665943,-13.844112,-10.083042,37.610847
679,6.79,-13.402747,-8.584287,37.9251,-13.425037,-8.69569,37.879864
680,6.8,-12.876577,-7.1964984,37.950184,-12.920223,-7.286737,37.91133
681,6.81,-12.272033,-5.8889956,37.76297,-12.343698,-5.9154997,37.73889
682,6.82,-11.605674,-4.6904626,37.39177,-11.717167,-4.6891656,37.36776
683,6.83,-10.894754,-3.6200142,36.8683,-11.051142,-3.6133566,36.83199
684,6.84,-10.156254,-2.6875744,36.224842,-10.341533,-2.711277,36.21143
